gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
154,0.14360759515610205,6.47,6.3,0.04910547849150546,6.03,-13,-3,-13,-13,2017-01-01,6.3,6.24,6.19,6.23,19833950.0,2017-01-01,6.24,6.23,22.0,-9.0,3.0,6.97,6.87,6.88,6.11,5.98,6.25,16.0,-5.0,-1.0,0.043713022709376034,0.029815779624883312,0.17829554819896892,0.09785367283142576,-8.0,-9.0,22.0,-9.0,6.61,600812,154,1.123595505617958,4.900459418070424,4.7154471544715415,6.05,1.0,,,
167,0.0011538760204087561,6.2,6.09,,6.05,1,-1,-1,1,2017-04-02,6.2,6.05,6.18,6.09,17391586.0,2017-04-02,6.05,6.09,-13.0,22.0,-9.0,6.47,6.97,6.87,6.03,6.11,5.98,-3.0,16.0,-5.0,0.04910547849150546,0.043713022709376034,0.14360759515610205,0.17829554819896892,-13.0,-8.0,-13.0,22.0,6.24,600812,167,0.0,1.123595505617958,4.900459418070424,,,,,
0,0.37704687896955846,29.8,23.57,0.20162570293796836,7.59,-47,-11,1,-47,2014-01-05,8.55,8.27,8.51,8.35,2150723.0,2014-01-05,8.27,8.35,,,,,,,,,,,,,,,,,,,,,,600129,0,182.27544910179643,,,20.34,7.0,27.28,-18.0,14.15
49,1.7851480005144502,45.0,40.66,0.5399912095060491,20.34,7,5,7,7,2015-05-24,39.8,36.66,28.68,31.55,79169008.0,2015-05-24,36.66,31.55,-47.0,,,29.8,,,7.59,,,-11.0,,,0.20162570293796836,,0.37704687896955846,,1.0,,-47.0,,8.27,600129,49,28.874801901743254,182.27544910179643,,14.28,-18.0,25.3,10.0,13.05
56,2.0863793906579082,27.28,25.47,0.6407069064945948,14.28,-18,-10,-6,-18,2015-07-12,22.37,17.94,22.37,14.83,58582167.0,2015-07-12,17.94,14.83,7.0,-47.0,,45.0,29.8,,20.34,7.59,,5.0,-11.0,,0.5399912095060491,0.20162570293796836,1.7851480005144502,0.37704687896955846,7.0,1.0,7.0,-47.0,36.66,600129,56,71.7464598786244,28.874801901743254,182.27544910179643,14.15,10.0,19.6,-11.0,14.97
74,0.6185742859410429,25.3,23.27,0.22043843845559233,14.15,10,4,4,10,2015-11-15,25.3,22.5,23.98,23.27,84752422.0,2015-11-15,22.5,23.27,-18.0,7.0,-47.0,27.28,45.0,29.8,14.28,20.34,7.59,-10.0,5.0,-11.0,0.6407069064945948,0.5399912095060491,2.0863793906579082,1.7851480005144502,-6.0,7.0,-18.0,7.0,17.94,600129,74,0.0,71.7464598786244,28.874801901743254,13.05,-11.0,23.3,22.0,16.45
84,0.6720493342979204,19.6,17.05,0.21437087414143738,13.05,-11,-5,-11,-11,2016-01-31,15.26,13.05,14.85,13.16,27250775.0,2016-01-31,13.05,13.16,10.0,-18.0,7.0,25.3,27.28,45.0,14.15,14.28,20.34,4.0,-10.0,5.0,0.22043843845559233,0.6407069064945948,0.6185742859410429,2.0863793906579082,4.0,-6.0,10.0,-18.0,22.5,600129,84,29.55927051671734,0.0,71.7464598786244,14.97,22.0,21.5,-22.0,17.59
95,0.6560120004154623,23.3,21.55,0.1657352302302129,14.97,22,14,6,22,2016-04-24,18.35,16.21,18.32,16.52,51936981.0,2016-04-24,16.21,16.52,-11.0,10.0,-18.0,19.6,25.3,27.28,13.05,14.15,14.28,-5.0,4.0,-10.0,0.21437087414143738,0.22043843845559233,0.6720493342979204,0.6185742859410429,-11.0,4.0,-11.0,10.0,13.05,600129,95,30.447941888619855,29.55927051671734,0.0,16.45,-22.0,18.68,2.0,
117,0.3892304451318226,21.5,19.72,0.10911848306059445,16.45,-22,-14,-4,-22,2016-10-23,19.49,19.07,19.17,18.93,24718036.0,2016-10-23,19.07,18.93,22.0,-11.0,10.0,23.3,19.6,25.3,14.97,13.05,14.15,14.0,-5.0,4.0,0.1657352302302129,0.21437087414143738,0.6560120004154623,0.6720493342979204,6.0,-11.0,22.0,-11.0,16.21,600129,117,4.173269941891178,30.447941888619855,29.55927051671734,17.59,2.0,,,
139,0.06634036593296089,18.68,17.92,0.022766338575486295,17.59,2,2,-2,2,2017-03-26,18.68,18.29,17.86,17.92,39545796.0,2017-03-26,18.29,17.92,-22.0,22.0,-11.0,21.5,23.3,19.6,16.45,14.97,13.05,-14.0,14.0,-5.0,0.10911848306059445,0.1657352302302129,0.3892304451318226,0.6560120004154623,-4.0,6.0,-22.0,22.0,19.07,600129,139,0.0,4.173269941891178,30.447941888619855,,,,,
0,0.9329009220228637,11.21,10.32,0.3035147298766712,5.85,-33,1,-17,-33,2014-01-05,10.48,10.11,10.48,10.16,19209712.0,2014-01-05,10.11,10.16,,,,,,,,,,,,,,,,,,,,,,600598,0,1.5748031496062964,,,9.12,-12.0,26.42,15.0,10.21
51,0.3271914072943305,13.18,11.89,0.09999065599447884,9.12,-12,-2,12,-12,2014-12-28,9.88,9.44,9.44,9.34,106285725.0,2014-12-28,9.44,9.34,-33.0,,,11.21,,,5.85,,,1.0,,,0.3035147298766712,,0.9329009220228637,,-17.0,,-33.0,,10.11,600598,51,27.30192719486082,1.5748031496062964,,13.84,15.0,19.41,-19.0,11.23
63,0.9835154384440412,26.42,23.54,0.2697759968892304,13.84,15,13,15,15,2015-03-22,14.29,13.84,12.98,13.49,84870348.0,2015-03-22,13.84,13.49,-12.0,-33.0,,13.18,11.21,,9.12,5.85,,-2.0,1.0,,0.09999065599447884,0.3035147298766712,0.3271914072943305,0.9329009220228637,12.0,-17.0,-12.0,-33.0,9.44,600598,63,74.49962935507783,27.30192719486082,1.5748031496062964,10.21,-19.0,16.11,9.0,8.83
78,1.5943680199133055,19.41,19.34,0.4919099450283049,10.21,-19,-7,-7,-19,2015-07-05,18.42,12.12,18.42,12.12,197265267.0,2015-07-05,12.12,12.12,15.0,-12.0,-33.0,26.42,13.18,11.21,13.84,9.12,5.85,13.0,-2.0,1.0,0.2697759968892304,0.09999065599447884,0.9835154384440412,0.3271914072943305,15.0,12.0,15.0,-12.0,13.84,600598,78,59.57095709570959,74.49962935507783,27.30192719486082,11.23,9.0,12.41,-13.0,9.89
97,0.16881224718514137,16.11,15.14,0.04210843727444727,11.23,9,1,-7,9,2015-11-15,15.89,14.96,15.56,15.0,189940149.0,2015-11-15,14.96,15.0,-19.0,15.0,-12.0,19.41,26.42,13.18,10.21,13.84,9.12,-7.0,13.0,-2.0,0.4919099450283049,0.2697759968892304,1.5943680199133055,0.9835154384440412,-7.0,15.0,-19.0,15.0,12.12,600598,97,0.9333333333333416,59.57095709570959,74.49962935507783,8.83,-13.0,13.49,45.0,11.22
106,0.6709880463235319,12.41,11.16,0.21767553994938796,8.83,-13,-5,-13,-13,2016-01-17,12.41,10.87,11.91,11.04,92591733.0,2016-01-17,10.87,11.04,9.0,-19.0,15.0,16.11,19.41,26.42,11.23,10.21,13.84,1.0,-7.0,13.0,0.04210843727444727,0.4919099450283049,0.16881224718514137,1.5943680199133055,-7.0,-7.0,9.0,-19.0,14.96,600598,106,1.0869565217391353,0.9333333333333416,59.57095709570959,9.89,45.0,12.28,-4.0,
119,0.33673124461571624,13.49,13.04,0.10490807633282893,9.89,45,31,-9,45,2016-04-24,11.02,10.16,10.97,10.35,102348679.0,2016-04-24,10.16,10.35,-13.0,9.0,-19.0,12.41,16.11,19.41,8.83,11.23,10.21,-5.0,1.0,-7.0,0.21767553994938796,0.04210843727444727,0.6709880463235319,0.16881224718514137,-13.0,-7.0,-13.0,9.0,10.87,600598,119,25.990338164251202,1.0869565217391353,0.9333333333333416,11.22,-4.0,,,
164,0.25233920216560335,12.28,11.73,0.09141151552637611,11.22,-4,-4,4,-4,2017-03-12,12.28,11.65,12.25,11.73,72813683.0,2017-03-12,11.65,11.73,45.0,-13.0,9.0,13.49,12.41,16.11,9.89,8.83,11.23,31.0,-5.0,1.0,0.10490807633282893,0.21767553994938796,0.33673124461571624,0.6709880463235319,-9.0,-13.0,45.0,-13.0,10.16,600598,164,0.0,25.990338164251202,1.0869565217391353,,,,,
0,0.3958293051126778,6.9,5.91,0.1304514109935402,3.65,-33,-9,3,-33,2014-01-05,4.0,3.9,3.97,3.91,1905300.0,2014-01-05,3.9,3.91,,,,,,,,,,,,,,,,,,,,,,601113,0,51.15089514066496,,,5.7,-10.0,16.93,15.0,4.97
51,0.16444647060814166,7.46,6.86,0.05393942741758174,5.7,-10,-2,10,-10,2015-01-11,6.01,5.7,5.8,5.74,17827414.0,2015-01-11,5.7,5.74,-33.0,,,6.9,,,3.65,,,-9.0,,,0.1304514109935402,,0.3958293051126778,,3.0,,-33.0,,3.9,601113,51,19.512195121951216,51.15089514066496,,6.94,15.0,10.63,-19.0,6.8
61,1.2709527845310615,16.93,15.59,0.40897767655116324,6.94,15,13,15,15,2015-03-22,7.38,6.94,6.87,7.04,64669115.0,2015-03-22,6.94,7.04,-10.0,-33.0,,7.46,6.9,,5.7,3.65,,-2.0,-9.0,,0.05393942741758174,0.1304514109935402,0.16444647060814166,0.3958293051126778,10.0,3.0,-10.0,-33.0,5.7,601113,61,121.44886363636363,19.512195121951216,51.15089514066496,4.97,-19.0,11.45,14.0,8.3
76,1.8680865560025155,10.63,8.46,0.5290896839855012,4.97,-19,-11,-13,-19,2015-07-05,10.63,7.08,10.63,7.08,78222912.0,2015-07-05,7.08,7.08,15.0,-10.0,-33.0,16.93,7.46,6.9,6.94,5.7,3.65,13.0,-2.0,-9.0,0.40897767655116324,0.05393942741758174,1.2709527845310615,0.16444647060814166,15.0,10.0,15.0,-10.0,6.94,601113,76,19.491525423728827,121.44886363636363,19.512195121951216,6.8,14.0,11.01,-5.0,9.46
95,1.2083347072622082,11.45,10.02,0.4069841072329464,6.8,14,6,8,14,2015-11-15,8.75,8.13,7.23,7.95,75768070.0,2015-11-15,8.13,7.95,-19.0,15.0,-10.0,10.63,16.93,7.46,4.97,6.94,5.7,-11.0,13.0,-2.0,0.5290896839855012,0.40897767655116324,1.8680865560025155,1.2709527845310615,-13.0,15.0,-19.0,15.0,7.08,601113,95,26.0377358490566,19.491525423728827,121.44886363636363,8.3,-5.0,12.75,9.0,9.24
109,0.20427521602828347,11.01,10.47,0.07097012763775877,8.3,-5,1,5,-5,2016-02-28,9.45,8.3,8.64,8.51,33669784.0,2016-02-28,8.3,8.51,14.0,-19.0,15.0,11.45,10.63,16.93,6.8,4.97,6.94,6.0,-11.0,13.0,0.4069841072329464,0.5290896839855012,1.2083347072622082,1.8680865560025155,8.0,-13.0,14.0,-19.0,8.13,601113,109,23.03172737955348,26.0377358490566,19.491525423728827,9.46,9.0,11.11,-23.0,10.0
114,0.5522838594927344,12.75,11.36,0.16677217421729562,9.46,9,5,9,9,2016-04-03,11.39,10.55,10.55,10.44,24320544.0,2016-04-03,10.55,10.44,-5.0,14.0,-19.0,11.01,11.45,10.63,8.3,6.8,4.97,1.0,6.0,-11.0,0.07097012763775877,0.4069841072329464,0.20427521602828347,1.2083347072622082,5.0,8.0,-5.0,14.0,8.3,601113,114,8.812260536398476,23.03172737955348,26.0377358490566,9.24,-23.0,11.93,11.0,
123,0.47135144350338876,11.11,10.18,0.1704141726711655,9.24,-23,-17,23,-23,2016-06-05,10.42,10.09,9.61,9.93,12130080.0,2016-06-05,10.09,9.93,9.0,-5.0,14.0,12.75,11.01,11.45,9.46,8.3,6.8,5.0,1.0,6.0,0.16677217421729562,0.07097012763775877,0.5522838594927344,0.20427521602828347,9.0,5.0,9.0,-5.0,10.55,601113,123,2.5176233635448186,8.812260536398476,23.03172737955348,10.0,11.0,,,
146,0.10913806139141752,11.93,10.99,0.026554654170753693,10.0,11,9,11,11,2016-11-20,10.75,10.4,10.33,10.39,27779458.0,2016-11-20,10.4,10.39,-23.0,9.0,-5.0,11.11,12.75,11.01,9.24,9.46,8.3,-17.0,5.0,1.0,0.1704141726711655,0.16677217421729562,0.47135144350338876,0.5522838594927344,23.0,9.0,-23.0,9.0,10.09,601113,146,5.77478344562079,2.5176233635448186,8.812260536398476,,,,,
0,0.12286041654489388,27.8,25.25,0.06895644512182293,12.54,-44,-12,-4,-44,2014-01-05,14.99,14.29,14.84,14.37,2332705.0,2014-01-05,14.29,14.37,,,,,,,,,,,,,,,,,,,,,,600754,0,75.7132915796799,,,23.04,10.0,35.37,-4.0,28.06
44,0.25795021017306197,29.39,27.75,0.08673457443295275,23.04,10,10,10,10,2015-02-01,28.11,25.12,26.86,25.14,27542987.0,2015-02-01,25.12,25.14,-44.0,,,27.8,,,12.54,,,-12.0,,,0.06895644512182293,,0.12286041654489388,,-4.0,,-44.0,,14.29,600754,44,10.381861575178997,75.7132915796799,,26.82,-4.0,40.82,8.0,27.17
54,0.05823712647953627,35.37,32.18,0.02202961131146676,26.82,-4,4,4,-4,2015-04-12,29.12,26.82,28.83,26.95,22878576.0,2015-04-12,26.82,26.95,10.0,-44.0,,29.39,27.8,,23.04,12.54,,10.0,-12.0,,0.08673457443295275,0.06895644512182293,0.25795021017306197,0.12286041654489388,10.0,-4.0,10.0,-44.0,25.12,600754,54,19.406307977736546,10.381861575178997,75.7132915796799,28.06,8.0,58.5,-6.0,38.59
58,0.2786474251752886,40.82,37.38,0.09986369397874463,28.06,8,6,8,8,2015-05-10,32.92,30.18,32.39,30.09,18628668.0,2015-05-10,30.18,30.09,-4.0,10.0,-44.0,35.37,29.39,27.8,26.82,23.04,12.54,4.0,10.0,-12.0,0.02202961131146676,0.08673457443295275,0.05823712647953627,0.25795021017306197,4.0,10.0,-4.0,10.0,26.82,600754,58,24.22731804586242,19.406307977736546,10.381861575178997,27.17,-6.0,57.22,7.0,30.3
66,0.5735183190102693,58.5,50.87,0.1943822254586287,27.17,-6,0,6,-6,2015-07-05,32.12,27.17,29.17,26.21,41806729.0,2015-07-05,27.17,26.21,8.0,-4.0,10.0,40.82,35.37,29.39,28.06,26.82,23.04,6.0,4.0,10.0,0.09986369397874463,0.02202961131146676,0.2786474251752886,0.05823712647953627,8.0,4.0,8.0,-4.0,30.18,600754,66,94.08622663105683,24.22731804586242,19.406307977736546,38.59,7.0,48.85,-35.0,29.92
72,0.697678209489252,57.22,51.5,0.18001410792629854,38.59,7,5,7,7,2015-11-29,57.22,50.52,52.52,51.5,63020100.0,2015-11-29,50.52,51.5,-6.0,8.0,-4.0,58.5,40.82,35.37,27.17,28.06,26.82,0.0,6.0,4.0,0.1943822254586287,0.09986369397874463,0.5735183190102693,0.2786474251752886,6.0,8.0,-6.0,8.0,27.17,600754,72,0.0,94.08622663105683,24.22731804586242,30.3,-35.0,32.93,2.0,30.03
79,1.1829294992568986,48.85,42.52,0.38336549853274515,30.3,-35,-11,-7,-35,2016-01-17,40.68,34.93,39.02,35.42,53830330.0,2016-01-17,34.93,35.42,7.0,-6.0,8.0,57.22,58.5,40.82,38.59,27.17,28.06,5.0,0.0,6.0,0.18001410792629854,0.1943822254586287,0.697678209489252,0.5735183190102693,7.0,6.0,7.0,-6.0,50.52,600754,79,20.04517221908526,0.0,94.08622663105683,29.92,2.0,32.35,-8.0,28.7
114,0.014504469530974062,32.93,32.18,0.005179367614177967,29.92,2,0,-2,2,2016-09-25,32.93,32.06,31.74,32.18,11630089.0,2016-09-25,32.06,32.18,-35.0,7.0,-6.0,48.85,57.22,58.5,30.3,38.59,27.17,-11.0,5.0,0.0,0.38336549853274515,0.18001410792629854,1.1829294992568986,0.697678209489252,-7.0,7.0,-35.0,7.0,34.93,600754,114,0.0,20.04517221908526,0.0,30.03,-8.0,33.58,17.0,
116,0.05325852483233828,32.35,30.85,0.018355343139461102,30.03,-8,-2,-8,-8,2016-10-16,31.62,30.55,30.55,30.73,13959947.0,2016-10-16,30.55,30.73,2.0,-35.0,7.0,32.93,48.85,57.22,29.92,30.3,38.59,0.0,-11.0,5.0,0.005179367614177967,0.38336549853274515,0.014504469530974062,1.1829294992568986,-2.0,-7.0,2.0,-35.0,32.06,600754,116,0.3904978848031204,0.0,20.04517221908526,28.7,17.0,,,
124,0.15462142662065537,33.58,30.56,0.0543618249714355,28.7,17,17,-17,17,2016-12-11,30.79,30.31,30.1,30.17,9369961.0,2016-12-11,30.31,30.17,-8.0,2.0,-35.0,32.35,32.93,48.85,30.03,29.92,30.3,-2.0,0.0,-11.0,0.018355343139461102,0.005179367614177967,0.05325852483233828,0.014504469530974062,-8.0,-2.0,-8.0,2.0,30.55,600754,124,1.2926748425588164,0.3904978848031204,0.0,,,,,
0,1.630928953487584,43.0,37.42,0.5198733528592759,2.96,-33,-17,3,-33,2014-01-05,3.19,3.12,3.18,3.12,2686172.0,2014-01-05,3.12,3.12,,,,,,,,,,,,,,,,,,,,,,600862,0,1099.3589743589744,,,11.7,-19.0,23.5,10.0,12.08
51,2.1250584605479643,29.1,24.3,0.6179962595480539,11.7,-19,-11,-5,-19,2015-07-12,21.11,15.39,21.11,13.99,140944318.0,2015-07-12,15.39,13.99,-33.0,,,43.0,,,2.96,,,-17.0,,,0.5198733528592759,,1.630928953487584,,3.0,,-33.0,,3.12,600862,51,73.69549678341673,1099.3589743589744,,13.72,10.0,15.57,-13.0,12.28
70,0.7075307760856675,23.5,21.16,0.2343155233304579,13.72,10,4,4,10,2015-11-22,22.53,21.19,20.0,20.41,127858076.0,2015-11-22,21.19,20.41,-19.0,-33.0,,29.1,43.0,,11.7,2.96,,-11.0,-17.0,,0.6179962595480539,0.5198733528592759,2.1250584605479643,1.630928953487584,-5.0,3.0,-19.0,-33.0,15.39,600862,70,3.6746692797648306,73.69549678341673,1099.3589743589744,12.08,-13.0,15.95,21.0,12.39
80,0.6529017874729721,15.57,14.11,0.2221530386524687,12.08,-13,-3,-13,-13,2016-01-31,14.82,12.15,14.59,12.52,49393954.0,2016-01-31,12.15,12.52,10.0,-19.0,-33.0,23.5,29.1,43.0,13.72,11.7,2.96,4.0,-11.0,-17.0,0.2343155233304579,0.6179962595480539,0.7075307760856675,2.1250584605479643,4.0,-5.0,10.0,-19.0,21.19,600862,80,12.699680511182109,3.6746692797648306,73.69549678341673,12.28,21.0,14.11,-8.0,12.03
93,0.4760062877786203,15.95,15.07,0.13992480226513238,12.28,21,13,-19,21,2016-05-08,14.35,13.32,13.29,13.38,36956202.0,2016-05-08,13.32,13.38,-13.0,10.0,-19.0,15.57,23.5,29.1,12.08,13.72,11.7,-3.0,4.0,-11.0,0.2221530386524687,0.2343155233304579,0.6529017874729721,0.7075307760856675,-13.0,4.0,-13.0,10.0,12.15,600862,93,12.630792227204779,12.699680511182109,3.6746692797648306,12.39,-8.0,13.15,3.0,11.81
114,0.10010742371723971,14.11,13.08,0.03214717490215431,12.39,-8,0,-8,-8,2016-10-02,12.72,12.39,12.69,12.37,17372411.0,2016-10-02,12.39,12.37,21.0,-13.0,10.0,15.95,15.57,23.5,12.28,12.08,13.72,13.0,-3.0,4.0,0.13992480226513238,0.2221530386524687,0.4760062877786203,0.6529017874729721,-19.0,-13.0,21.0,-13.0,13.32,600862,114,5.739692805173813,12.630792227204779,12.699680511182109,12.03,3.0,13.26,-8.0,11.56
122,0.016391618922734108,13.15,12.65,0.007355557652196929,12.03,3,1,-3,3,2016-12-04,13.15,12.63,12.93,12.65,26299777.0,2016-12-04,12.63,12.65,-8.0,21.0,-13.0,14.11,15.95,15.57,12.39,12.28,12.08,0.0,13.0,-3.0,0.03214717490215431,0.13992480226513238,0.10010742371723971,0.4760062877786203,-8.0,-19.0,-8.0,21.0,12.39,600862,122,0.0,5.739692805173813,12.630792227204779,11.81,-8.0,12.85,7.0,
125,0.046994834534110685,13.26,12.45,0.013912741906317996,11.81,-8,-2,-8,-8,2016-12-25,12.34,12.05,12.19,12.12,25392945.0,2016-12-25,12.05,12.12,3.0,-8.0,21.0,13.15,14.11,15.95,12.03,12.39,12.28,1.0,0.0,13.0,0.007355557652196929,0.03214717490215431,0.016391618922734108,0.10010742371723971,-3.0,-8.0,3.0,-8.0,12.63,600862,125,2.722772277227725,0.0,5.739692805173813,11.56,7.0,,,
133,0.07329001586075634,12.85,12.49,0.02276813694758966,11.56,7,5,-7,7,2017-02-19,12.67,12.26,12.41,12.18,28693050.0,2017-02-19,12.26,12.18,-8.0,3.0,-8.0,13.26,13.15,14.11,11.81,12.03,12.39,-2.0,1.0,0.0,0.013912741906317996,0.007355557652196929,0.046994834534110685,0.016391618922734108,-8.0,-3.0,-8.0,3.0,12.05,600862,133,2.545155993431858,2.722772277227725,0.0,,,,,
0,3.4721566488116,29.15,25.92,1.298939726634536,6.14,-36,-12,0,-36,2014-01-05,6.93,6.75,6.93,6.8,1909751.0,2014-01-05,6.75,6.8,,,,,,,,,,,,,,,,,,,,,,600090,0,281.1764705882353,,,9.43,-16.0,19.98,9.0,9.83
48,2.549701347889682,18.3,16.59,0.6935647262186901,9.43,-16,-10,-2,-16,2015-07-19,13.97,12.41,11.04,11.04,110431274.0,2015-07-19,12.41,11.04,-36.0,,,29.15,,,6.14,,,-12.0,,,1.298939726634536,,3.4721566488116,,0.0,,-36.0,,6.75,600090,48,50.27173913043479,281.1764705882353,,12.07,9.0,14.85,-12.0,11.68
64,0.8892953657677429,19.98,19.03,0.29373090225960713,12.07,9,5,9,9,2015-11-22,17.95,17.08,16.09,16.93,49541149.0,2015-11-22,17.08,16.93,-16.0,-36.0,,18.3,29.15,,9.43,6.14,,-10.0,-12.0,,0.6935647262186901,1.298939726634536,2.549701347889682,3.4721566488116,-2.0,0.0,-16.0,-36.0,12.41,600090,64,12.404016538688722,50.27173913043479,281.1764705882353,9.83,-12.0,14.76,25.0,10.78
73,0.9131096595731675,14.85,13.36,0.30676001129422525,9.83,-12,-6,-12,-12,2016-01-31,13.0,9.83,12.88,10.12,41269034.0,2016-01-31,9.83,10.12,9.0,-16.0,-36.0,19.98,18.3,29.15,12.07,9.43,6.14,5.0,-10.0,-12.0,0.29373090225960713,0.6935647262186901,0.8892953657677429,2.549701347889682,9.0,-2.0,9.0,-16.0,17.08,600090,73,32.01581027667986,12.404016538688722,50.27173913043479,11.68,25.0,13.4,-21.0,
85,0.29291558426020514,14.76,14.18,0.07227361596041779,11.68,25,17,-3,25,2016-05-01,13.59,13.1,13.16,13.14,18449898.0,2016-05-01,13.1,13.14,-12.0,9.0,-16.0,14.85,19.98,18.3,9.83,12.07,9.43,-6.0,5.0,-10.0,0.30676001129422525,0.29373090225960713,0.9131096595731675,0.8892953657677429,-12.0,9.0,-12.0,9.0,9.83,600090,85,7.91476407914764,32.01581027667986,12.404016538688722,10.78,-21.0,,,
110,0.3081588222101476,13.4,13.09,0.09937530849009585,10.78,-21,-9,-13,-21,2016-10-30,13.31,12.71,13.22,12.8,23379073.0,2016-10-30,12.71,12.8,25.0,-12.0,9.0,14.76,14.85,19.98,11.68,9.83,12.07,17.0,-6.0,5.0,0.07227361596041779,0.30676001129422525,0.29291558426020514,0.9131096595731675,-3.0,-12.0,25.0,-12.0,13.1,600090,110,2.2656249999999822,7.91476407914764,32.01581027667986,,,,,
0,0.19206063218597502,7.5,6.88,0.05413970098215881,4.15,-32,-4,4,-32,2014-01-05,4.65,4.5,4.65,4.57,2861724.0,2014-01-05,4.5,4.57,,,,,,,,,,,,,,,,,,,,,,600487,0,50.54704595185995,,,7.36,14.0,12.9,-14.0,11.07
52,1.2458224522467392,15.66,13.7,0.4237262337606602,7.36,14,12,16,14,2015-03-22,7.59,7.36,6.84,7.02,54204528.0,2015-03-22,7.36,7.02,-32.0,,,7.5,,,4.15,,,-4.0,,,0.05413970098215881,,0.19206063218597502,,4.0,,-32.0,,4.5,600487,52,95.15669515669516,50.54704595185995,,7.62,-14.0,16.95,11.0,9.9
68,1.2893591288792554,12.9,12.23,0.41281759262011747,7.62,-14,-8,6,-14,2015-08-09,11.02,10.35,10.79,10.02,94403947.0,2015-08-09,10.35,10.02,14.0,-32.0,,15.66,7.5,,7.36,4.15,,12.0,-4.0,,0.4237262337606602,0.05413970098215881,1.2458224522467392,0.19206063218597502,16.0,4.0,14.0,-32.0,7.36,600487,68,22.055888223552913,95.15669515669516,50.54704595185995,11.07,11.0,13.82,-14.0,11.36
82,0.6515284284668108,16.95,15.86,0.19746591610831152,11.07,11,7,11,11,2015-11-15,12.63,11.89,12.44,12.14,198639204.0,2015-11-15,11.89,12.14,-14.0,14.0,-32.0,12.9,15.66,7.5,7.62,7.36,4.15,-8.0,12.0,-4.0,0.41281759262011747,0.4237262337606602,1.2893591288792554,1.2458224522467392,6.0,16.0,-14.0,14.0,10.35,600487,82,30.64250411861613,22.055888223552913,95.15669515669516,9.9,-14.0,24.08,24.0,18.17
93,0.835801261097437,13.82,12.4,0.29907396074154513,9.9,-14,-4,-2,-14,2016-01-31,11.74,9.9,11.7,9.78,95276173.0,2016-01-31,9.9,9.78,11.0,-14.0,14.0,16.95,12.9,15.66,11.07,7.62,7.36,7.0,-8.0,12.0,0.19746591610831152,0.41281759262011747,0.6515284284668108,1.2893591288792554,11.0,6.0,11.0,-14.0,11.89,600487,93,26.78936605316975,30.64250411861613,22.055888223552913,11.36,24.0,24.25,-18.0,24.22
107,0.9957638937498219,24.08,21.72,0.3259346943895932,11.36,24,20,24,24,2016-05-29,11.76,11.36,11.43,11.45,43519713.0,2016-05-29,11.36,11.45,-14.0,11.0,-14.0,13.82,16.95,12.9,9.9,11.07,7.62,-4.0,7.0,-8.0,0.29907396074154513,0.19746591610831152,0.835801261097437,0.6515284284668108,-2.0,11.0,-14.0,11.0,9.9,600487,107,89.69432314410481,26.78936605316975,30.64250411861613,18.17,-18.0,26.54,2.0,
131,0.5973115826411197,24.25,22.99,0.1997504018322963,18.17,-18,-6,18,-18,2016-11-20,19.2,18.77,18.84,18.79,103960267.0,2016-11-20,18.77,18.79,24.0,-14.0,11.0,24.08,13.82,16.95,11.36,9.9,11.07,20.0,-4.0,7.0,0.3259346943895932,0.29907396074154513,0.9957638937498219,0.835801261097437,24.0,-2.0,24.0,-14.0,11.36,600487,131,22.352315061202766,89.69432314410481,26.78936605316975,24.22,2.0,,,
149,0.14947743836118021,26.54,24.35,0.055999034157927736,24.22,2,2,2,2,2017-03-26,26.54,24.88,23.21,23.34,208608400.0,2017-03-26,24.88,23.34,-18.0,24.0,-14.0,24.25,24.08,13.82,18.17,11.36,9.9,-6.0,20.0,-4.0,0.1997504018322963,0.3259346943895932,0.5973115826411197,0.9957638937498219,18.0,24.0,-18.0,24.0,18.77,600487,149,4.327335047129388,22.352315061202766,89.69432314410481,,,,,
0,0.13009290151163944,6.43,5.89,0.07548610558189635,3.91,-40,-10,-10,-40,2014-01-05,4.33,4.26,4.33,4.28,12005730.0,2014-01-05,4.26,4.28,,,,,,,,,,,,,,,,,,,,,,600497,0,37.61682242990651,,,5.25,-9.0,10.02,12.0,3.98
44,0.30819174599165966,7.07,6.71,0.10476895561952908,5.25,-9,-3,9,-9,2015-02-08,5.66,5.25,5.48,5.27,61360488.0,2015-02-08,5.25,5.27,-40.0,,,6.43,,,3.91,,,-10.0,,,0.07548610558189635,,0.13009290151163944,,-10.0,,-40.0,,4.26,600497,44,27.32447817836814,37.61682242990651,,6.63,12.0,7.73,-18.0,3.84
