gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
92,0.953122586126507,46.29,36.72,0.32595076573824927,21.76,9,3,7,9,2015-11-01,37.45,33.8,34.21,32.08,22116640.0,2015-11-01,33.8,32.08,-16.0,18.0,-13.0,33.73,56.35,21.85,16.51,19.8,15.16,-10.0,16.0,-3.0,0.4851008010968213,0.34771660054103826,1.7075140676663678,1.1837640082044205,-8.0,18.0,-16.0,18.0,22.05,300365,92,14.463840399002503,54.087403598971726,134.0479836651353,26.94,-4.0,47.67,17.0,34.7
101,0.14965107279031303,38.65,34.45,0.06830114753477638,26.94,-4,0,0,-4,2016-03-20,29.21,26.94,23.42,24.61,28800758.0,2016-03-20,26.94,24.61,9.0,-16.0,18.0,46.29,33.73,56.35,21.76,16.51,19.8,3.0,-10.0,16.0,0.32595076573824927,0.4851008010968213,0.953122586126507,1.7075140676663678,7.0,-8.0,9.0,-16.0,33.8,300365,101,39.98374644453475,14.463840399002503,54.087403598971726,30.06,17.0,50.85,-32.0,
105,0.49155974040525874,47.67,42.45,0.1351697358652533,30.06,17,13,17,17,2016-04-17,36.8,35.95,34.6,35.78,15196518.0,2016-04-17,35.95,35.78,-4.0,9.0,-16.0,38.65,46.29,33.73,26.94,21.76,16.51,0.0,3.0,-10.0,0.06830114753477638,0.32595076573824927,0.14965107279031303,0.953122586126507,0.0,7.0,-4.0,9.0,26.94,300365,105,18.641699273337053,39.98374644453475,14.463840399002503,34.7,-32.0,,,
122,0.5664528865270078,50.85,47.0,0.1864078944335202,34.7,-32,-8,8,-32,2016-08-14,38.43,37.5,36.6,37.77,4575404.0,2016-08-14,37.5,37.77,17.0,-4.0,9.0,47.67,38.65,46.29,30.06,26.94,21.76,13.0,0.0,3.0,0.1351697358652533,0.06830114753477638,0.49155974040525874,0.14965107279031303,17.0,0.0,17.0,-4.0,35.95,300365,122,24.437384167328545,18.641699273337053,39.98374644453475,,,,,
0,0.10874371083430878,5.09,4.81,0.06076293524241147,3.15,-40,-8,-16,-40,2014-01-05,4.83,4.61,4.7,4.81,4725306.0,2014-01-05,4.61,4.81,,,,,,,,,,,,,,,,,,,,,,300304,0,0.0,,,3.53,-14.0,11.0,20.0,3.06
44,0.4448256975355138,5.55,4.64,0.11543271308857771,3.53,-14,-10,-2,-14,2014-11-09,4.46,4.27,4.37,4.28,12000188.0,2014-11-09,4.27,4.28,-40.0,,,5.09,,,3.15,,,-8.0,,,0.06076293524241147,,0.10874371083430878,,-16.0,,-40.0,,4.61,300304,44,8.411214953271017,0.0,,4.61,20.0,6.64,-17.0,4.49
58,0.7956870491162215,11.0,8.68,0.23396198675940028,4.61,20,16,20,20,2015-02-15,5.39,4.61,5.04,4.49,48791192.0,2015-02-15,4.61,4.49,-14.0,-40.0,,5.55,5.09,,3.53,3.15,,-10.0,-8.0,,0.11543271308857771,0.06076293524241147,0.4448256975355138,0.10874371083430878,-2.0,-16.0,-14.0,-40.0,4.27,300304,58,93.31848552338529,8.411214953271017,0.0,3.06,-17.0,8.63,13.0,4.67
78,1.3877173748408436,6.64,5.88,0.41568466039294183,3.06,-17,-9,-11,-17,2015-07-19,5.9,5.24,5.26,5.06,30444036.0,2015-07-19,5.24,5.06,20.0,-14.0,-40.0,11.0,5.55,5.09,4.61,3.53,3.15,16.0,-10.0,-8.0,0.23396198675940028,0.11543271308857771,0.7956870491162215,0.4448256975355138,20.0,-2.0,20.0,-14.0,4.61,300304,78,16.205533596837963,93.31848552338529,8.411214953271017,4.49,13.0,7.46,-8.0,6.22
95,1.2588302059821874,8.63,7.71,0.3947388874667812,4.49,13,7,9,13,2015-11-15,6.85,5.94,5.0,5.12,43884916.0,2015-11-15,5.94,5.12,-17.0,20.0,-14.0,6.64,11.0,5.55,3.06,4.61,3.53,-9.0,16.0,-10.0,0.41568466039294183,0.23396198675940028,1.3877173748408436,0.7956870491162215,-11.0,20.0,-17.0,20.0,5.24,300304,95,50.5859375,16.205533596837963,93.31848552338529,4.67,-8.0,8.92,16.0,7.0
108,0.4635083965024327,7.46,6.55,0.15447059126306634,4.67,-8,-2,2,-8,2016-02-21,6.49,6.13,5.18,5.43,22712206.0,2016-02-21,6.13,5.43,13.0,-17.0,20.0,8.63,6.64,11.0,4.49,3.06,4.61,7.0,-9.0,16.0,0.3947388874667812,0.41568466039294183,1.2588302059821874,1.3877173748408436,9.0,-11.0,13.0,-17.0,5.94,300304,108,20.62615101289136,50.5859375,16.205533596837963,6.22,16.0,9.05,-14.0,10.54
116,0.40894575423992446,8.92,8.38,0.10332798191707658,6.22,16,12,16,16,2016-04-24,7.37,6.27,6.92,6.47,22514838.0,2016-04-24,6.27,6.47,-8.0,13.0,-17.0,7.46,8.63,6.64,4.67,4.49,3.06,-2.0,7.0,-9.0,0.15447059126306634,0.3947388874667812,0.4635083965024327,1.2588302059821874,2.0,9.0,-8.0,13.0,6.13,300304,116,29.5208655332303,20.62615101289136,50.5859375,7.0,-14.0,20.16,18.0,14.6
132,0.3858053007294271,9.05,8.37,0.1172508204968603,7.0,-14,-8,14,-14,2016-08-14,7.61,7.0,7.08,7.08,21803422.0,2016-08-14,7.0,7.08,16.0,-8.0,13.0,8.92,7.46,8.63,6.22,4.67,4.49,12.0,-2.0,7.0,0.10332798191707658,0.15447059126306634,0.40894575423992446,0.4635083965024327,16.0,2.0,16.0,-8.0,6.27,300304,132,18.220338983050844,29.5208655332303,20.62615101289136,10.54,18.0,16.85,-1.0,
146,1.0896663242113744,20.16,18.45,0.3520928216401763,10.54,18,18,18,18,2016-11-27,10.54,10.54,8.87,8.71,8754898.0,2016-11-27,10.54,8.71,-14.0,16.0,-8.0,9.05,8.92,7.46,7.0,6.22,4.67,-8.0,12.0,-2.0,0.1172508204968603,0.10332798191707658,0.3858053007294271,0.40894575423992446,14.0,16.0,-14.0,16.0,7.0,300304,146,111.82548794489091,18.220338983050844,29.5208655332303,14.6,-1.0,,,
164,0.0320182238168818,16.85,14.73,,14.6,-1,-1,1,-1,2017-04-02,16.85,14.6,15.89,14.73,241596313.0,2017-04-02,14.6,14.73,18.0,-14.0,16.0,20.16,9.05,8.92,10.54,7.0,6.22,18.0,-8.0,12.0,0.3520928216401763,0.1172508204968603,1.0896663242113744,0.3858053007294271,18.0,14.0,18.0,-14.0,10.54,300304,164,0.0,111.82548794489091,18.220338983050844,,,,,
0,0.47691472788515943,15.65,14.95,0.15096186417168514,9.66,-33,-3,-19,-33,2014-01-05,13.13,12.35,12.46,12.83,3607050.0,2014-01-05,12.35,12.83,,,,,,,,,,,,,,,,,,,,,,300204,0,16.52377240841776,,,11.87,-9.0,45.23,19.0,16.06
51,0.4187148030150104,17.05,15.95,0.14406989974182366,11.87,-9,-1,7,-9,2014-12-28,12.77,12.09,12.77,11.82,5449974.0,2014-12-28,12.09,11.82,-33.0,,,15.65,,,9.66,,,-3.0,,,0.15096186417168514,,0.47691472788515943,,-19.0,,-33.0,,12.35,300204,51,34.94077834179357,16.52377240841776,,15.97,19.0,28.06,-18.0,17.43
60,1.156527048469565,45.23,38.83,0.3205749578575519,15.97,19,15,19,19,2015-03-01,16.75,15.97,16.39,15.83,12093350.0,2015-03-01,15.97,15.83,-9.0,-33.0,,17.05,15.65,,11.87,9.66,,-1.0,-3.0,,0.14406989974182366,0.15096186417168514,0.4187148030150104,0.47691472788515943,7.0,-19.0,-9.0,-33.0,12.09,300204,60,145.29374605180035,34.94077834179357,16.52377240841776,16.06,-18.0,29.51,10.0,14.94
79,1.3806333185858493,28.06,25.53,0.4356435323705711,16.06,-18,-8,-4,-18,2015-07-12,23.04,20.61,23.04,17.26,39200156.0,2015-07-12,20.61,17.26,19.0,-9.0,-33.0,45.23,17.05,15.65,15.97,11.87,9.66,15.0,-1.0,-3.0,0.3205749578575519,0.14406989974182366,1.156527048469565,0.4187148030150104,19.0,7.0,19.0,-9.0,15.97,300204,79,47.914252607184224,145.29374605180035,34.94077834179357,17.43,10.0,19.94,-14.0,15.86
97,0.5346908629613512,29.51,26.88,0.1587945166602785,17.43,10,6,8,10,2015-11-15,25.94,24.04,23.71,24.41,28191260.0,2015-11-15,24.04,24.41,-18.0,19.0,-9.0,28.06,45.23,17.05,16.06,15.97,11.87,-8.0,15.0,-1.0,0.4356435323705711,0.3205749578575519,1.3806333185858493,1.156527048469565,-4.0,19.0,-18.0,19.0,20.61,300204,97,10.118803768947139,47.914252607184224,145.29374605180035,14.94,-14.0,20.37,33.0,16.43
107,0.8512795642127887,19.94,17.95,0.2872897884433279,14.94,-14,-6,-14,-14,2016-01-24,19.0,17.43,17.51,17.73,19434377.0,2016-01-24,17.43,17.73,10.0,-18.0,19.0,29.51,28.06,45.23,17.43,16.06,15.97,6.0,-8.0,15.0,0.1587945166602785,0.4356435323705711,0.5346908629613512,1.3806333185858493,8.0,-4.0,10.0,-18.0,24.04,300204,107,1.2408347433727984,10.118803768947139,47.914252607184224,15.86,33.0,18.11,-14.0,
121,0.42530588941914316,20.37,19.43,0.12511925681774655,15.86,33,25,9,33,2016-05-08,18.5,17.41,17.12,17.51,17049477.0,2016-05-08,17.41,17.51,-14.0,10.0,-18.0,19.94,29.51,28.06,14.94,17.43,16.06,-6.0,6.0,-8.0,0.2872897884433279,0.1587945166602785,0.8512795642127887,0.5346908629613512,-14.0,8.0,-14.0,10.0,17.43,300204,121,10.965162764134773,1.2408347433727984,10.118803768947139,16.43,-14.0,,,
154,0.267282245610558,18.11,17.87,0.0857138670778034,16.43,-14,-6,-14,-14,2017-01-01,17.8,17.59,17.63,17.5,7038106.0,2017-01-01,17.59,17.5,33.0,-14.0,10.0,20.37,19.94,29.51,15.86,14.94,17.43,25.0,-6.0,6.0,0.12511925681774655,0.2872897884433279,0.42530588941914316,0.8512795642127887,9.0,-14.0,33.0,-14.0,17.41,300204,154,2.114285714285713,10.965162764134773,1.2408347433727984,,,,,
0,0.8879572892881278,7.18,6.03,0.2612934685154727,3.03,-20,-12,-24,-20,2009-11-01,7.18,3.84,3.84,4.72,15202270.0,2009-11-01,3.84,4.72,,,,,,,,,,,,,,,,,,,,,,300012,0,27.7542372881356,,,3.23,-24.0,5.2,24.0,3.51
64,0.6775054258258129,5.3,5.01,0.15013306684576314,3.23,-24,-18,-12,-24,2011-01-30,4.87,4.63,4.51,4.44,2535232.0,2011-01-30,4.63,4.44,-20.0,,,7.18,,,3.03,,,-12.0,,,0.2612934685154727,,0.8879572892881278,,-24.0,,-20.0,,3.84,300012,64,12.837837837837828,27.7542372881356,,3.88,24.0,4.66,-9.0,4.15
88,0.5157430553527318,5.2,4.59,0.16526179125189744,3.88,24,12,8,24,2011-07-17,4.38,4.28,4.19,4.09,3482722.0,2011-07-17,4.28,4.09,-24.0,-20.0,,5.3,7.18,,3.23,3.03,,-18.0,-12.0,,0.15013306684576314,0.2612934685154727,0.6775054258258129,0.8879572892881278,-12.0,-24.0,-24.0,-20.0,4.63,300012,88,12.224938875305625,12.837837837837828,27.7542372881356,3.51,-9.0,5.8,20.0,3.93
112,0.2930904433639524,4.66,4.53,0.09735197460872018,3.51,-9,-3,-7,-9,2012-01-08,4.18,3.78,4.15,3.93,905208.0,2012-01-08,3.78,3.93,24.0,-24.0,-20.0,5.2,5.3,7.18,3.88,3.23,3.03,12.0,-18.0,-12.0,0.16526179125189744,0.15013306684576314,0.5157430553527318,0.6775054258258129,8.0,-12.0,24.0,-24.0,4.28,300012,112,15.267175572519086,12.224938875305625,12.837837837837828,4.15,20.0,4.97,-21.0,4.41
121,0.1975331279932757,5.8,5.25,0.03709673701763961,4.15,20,16,20,20,2012-03-18,4.84,4.46,4.6,4.48,3759355.0,2012-03-18,4.46,4.48,-9.0,24.0,-24.0,4.66,5.2,5.3,3.51,3.88,3.23,-3.0,12.0,-18.0,0.09735197460872018,0.16526179125189744,0.2930904433639524,0.5157430553527318,-7.0,8.0,-9.0,24.0,3.78,300012,121,17.18749999999998,15.267175572519086,12.224938875305625,3.93,-21.0,7.19,25.0,5.86
141,0.36779091629279825,4.97,4.7,0.10881931943692603,3.93,-21,-17,-11,-21,2012-08-05,4.75,4.53,4.61,4.51,2419991.0,2012-08-05,4.53,4.51,20.0,-9.0,24.0,5.8,4.66,5.2,4.15,3.51,3.88,16.0,-3.0,12.0,0.03709673701763961,0.09735197460872018,0.1975331279932757,0.2930904433639524,20.0,-7.0,20.0,-9.0,4.46,300012,141,4.212860310421296,17.18749999999998,15.267175572519086,4.41,25.0,8.41,-6.0,7.1
162,0.6048967627006007,7.19,6.61,0.1902939360101696,4.41,25,17,23,25,2013-01-06,4.52,4.41,4.45,4.47,886643.0,2013-01-06,4.41,4.47,-21.0,20.0,-9.0,4.97,5.8,4.66,3.93,4.15,3.51,-17.0,16.0,-3.0,0.10881931943692603,0.03709673701763961,0.36779091629279825,0.1975331279932757,-11.0,20.0,-21.0,20.0,4.53,300012,162,47.87472035794185,4.212860310421296,17.18749999999998,5.86,-6.0,9.54,11.0,7.76
187,0.247949776276984,8.41,7.55,0.07758806127044249,5.86,-6,0,6,-6,2013-07-07,6.1,5.86,5.61,5.84,13561536.0,2013-07-07,5.86,5.84,25.0,-21.0,20.0,7.19,4.97,5.8,4.41,3.93,4.15,17.0,-17.0,16.0,0.1902939360101696,0.10881931943692603,0.6048967627006007,0.36779091629279825,23.0,-11.0,25.0,-21.0,4.41,300012,187,29.280821917808208,47.87472035794185,4.212860310421296,7.1,11.0,12.57,-6.0,9.71
193,0.4767166120361408,9.54,8.51,0.15120791690647598,7.1,11,5,11,11,2013-08-18,8.03,7.1,7.57,7.23,18706945.0,2013-08-18,7.1,7.23,-6.0,25.0,-21.0,8.41,7.19,4.97,5.86,4.41,3.93,0.0,17.0,-17.0,0.07758806127044249,0.1902939360101696,0.247949776276984,0.6048967627006007,6.0,23.0,-6.0,25.0,5.86,300012,193,17.704011065006895,29.280821917808208,47.87472035794185,7.76,-6.0,12.63,7.0,8.4
204,0.2710319465691966,12.57,12.11,0.10209116090157569,7.76,-6,-2,6,-6,2013-11-03,9.05,7.85,8.63,8.14,20309275.0,2013-11-03,7.85,8.14,11.0,-6.0,25.0,9.54,8.41,7.19,7.1,5.86,4.41,5.0,0.0,17.0,0.15120791690647598,0.07758806127044249,0.4767166120361408,0.247949776276984,11.0,6.0,11.0,-6.0,7.1,300012,204,48.771498771498756,17.704011065006895,29.280821917808208,9.71,7.0,10.63,-24.0,8.78
210,0.4608290905165109,12.63,11.56,0.1323130729436869,9.71,7,3,7,7,2014-02-16,12.63,11.55,12.24,11.52,49729517.0,2014-02-16,11.55,11.52,-6.0,11.0,-6.0,12.57,9.54,8.41,7.76,7.1,5.86,-2.0,5.0,0.0,0.10209116090157569,0.15120791690647598,0.2710319465691966,0.4767166120361408,6.0,11.0,-6.0,11.0,7.85,300012,210,0.3472222222222321,48.771498771498756,17.704011065006895,8.4,-24.0,10.58,9.0,7.26
217,0.8337662970007322,10.63,9.72,0.29475952268203637,8.4,-24,-14,-2,-24,2014-04-06,10.1,9.01,9.99,9.09,12589540.0,2014-04-06,9.01,9.09,7.0,-6.0,11.0,12.63,12.57,9.54,9.71,7.76,7.1,3.0,-2.0,5.0,0.1323130729436869,0.10209116090157569,0.4608290905165109,0.2710319465691966,7.0,6.0,7.0,-6.0,11.55,300012,217,6.930693069306937,0.3472222222222321,48.771498771498756,8.78,9.0,9.34,-15.0,9.35
241,0.15491324940583048,10.58,10.17,0.05053364518277161,8.78,9,3,7,9,2014-09-21,10.33,9.49,9.8,9.58,27530051.0,2014-09-21,9.49,9.58,-24.0,7.0,-6.0,10.63,12.63,12.57,8.4,9.71,7.76,-14.0,3.0,-2.0,0.29475952268203637,0.1323130729436869,0.8337662970007322,0.4608290905165109,-2.0,7.0,-24.0,7.0,9.01,300012,241,6.1586638830897655,6.930693069306937,0.3472222222222321,7.26,-15.0,23.42,18.0,6.38
250,0.4090349974147106,9.34,9.1,0.13675210803000365,7.26,-15,-7,-15,-15,2014-11-23,9.23,9.13,8.89,8.98,11087948.0,2014-11-23,9.13,8.98,9.0,-24.0,7.0,10.58,10.63,12.63,8.78,8.4,9.71,3.0,-14.0,3.0,0.05053364518277161,0.29475952268203637,0.15491324940583048,0.8337662970007322,7.0,-2.0,9.0,-24.0,9.49,300012,250,1.3363028953229383,6.1586638830897655,6.930693069306937,9.35,18.0,15.3,-14.0,9.47
265,1.4744396843424807,23.42,20.54,0.37953195201331774,9.35,18,14,16,18,2015-03-08,10.15,9.35,9.35,9.37,61884595.0,2015-03-08,9.35,9.37,-15.0,9.0,-24.0,9.34,10.58,10.63,7.26,8.78,8.4,-7.0,3.0,-14.0,0.13675210803000365,0.05053364518277161,0.4090349974147106,0.15491324940583048,-15.0,7.0,-15.0,9.0,9.13,300012,265,119.21024546424759,1.3363028953229383,6.1586638830897655,6.38,-14.0,15.25,10.0,8.86
283,2.0003669085628326,15.3,11.63,0.68018207624152,6.38,-14,-6,-12,-14,2015-08-23,12.95,9.49,12.3,9.49,111344317.0,2015-08-23,9.49,9.49,18.0,-15.0,9.0,23.42,9.34,10.58,9.35,7.26,8.78,14.0,-7.0,3.0,0.37953195201331774,0.13675210803000365,1.4744396843424807,0.4090349974147106,16.0,-15.0,18.0,-15.0,9.35,300012,283,22.550052687039003,119.21024546424759,1.3363028953229383,9.47,10.0,12.28,-12.0,9.97
297,0.860162977423488,15.25,12.98,0.26117394136150673,9.47,10,2,8,10,2015-11-29,15.25,12.6,14.45,12.63,70836559.0,2015-11-29,12.6,12.63,-14.0,18.0,-15.0,15.3,23.42,9.34,6.38,9.35,7.26,-6.0,14.0,-7.0,0.68018207624152,0.37953195201331774,2.0003669085628326,1.4744396843424807,-12.0,16.0,-14.0,18.0,9.49,300012,297,2.7711797307996777,22.550052687039003,119.21024546424759,8.86,-12.0,14.12,29.0,9.5
307,0.3362369935809554,12.28,11.15,0.11338346623334503,8.86,-12,-4,-12,-12,2016-02-07,11.8,11.3,10.64,11.01,35024820.0,2016-02-07,11.3,11.01,10.0,-14.0,18.0,15.25,15.3,23.42,9.47,6.38,9.35,2.0,-6.0,14.0,0.26117394136150673,0.68018207624152,0.860162977423488,2.0003669085628326,8.0,-12.0,10.0,-14.0,12.6,300012,307,1.2715712988192518,2.7711797307996777,22.550052687039003,9.97,29.0,12.99,-18.0,
319,0.3342461347688317,14.12,13.56,0.09137215683494532,9.97,29,19,19,29,2016-05-08,11.03,10.15,10.41,10.4,18118796.0,2016-05-08,10.15,10.4,-12.0,10.0,-14.0,12.28,15.25,15.3,8.86,9.47,6.38,-4.0,2.0,-6.0,0.11338346623334503,0.26117394136150673,0.3362369935809554,0.860162977423488,-12.0,8.0,-12.0,10.0,11.3,300012,319,30.384615384615387,1.2715712988192518,2.7711797307996777,9.5,-18.0,,,
348,0.5747006793243161,12.99,12.5,0.17253936583911805,9.5,-18,-16,-10,-18,2016-12-04,12.99,12.35,12.92,12.5,28688856.0,2016-12-04,12.35,12.5,29.0,-12.0,10.0,14.12,12.28,15.25,9.97,8.86,9.47,19.0,-4.0,2.0,0.09137215683494532,0.11338346623334503,0.3342461347688317,0.3362369935809554,19.0,-12.0,29.0,-12.0,10.15,300012,348,0.0,30.384615384615387,1.2715712988192518,,,,,
0,0.18399627993085488,12.65,10.78,0.06958541309892018,5.81,-38,-24,-2,-38,2014-02-02,5.93,5.93,4.46,5.38,3856839.0,2014-02-02,5.93,5.38,,,,,,,,,,,,,,,,,,,,,,300383,0,100.3717472118959,,,8.2,-10.0,56.19,19.0,29.28
46,0.45894298927079535,12.19,11.56,0.1569474148658047,8.2,-10,-2,0,-10,2014-12-21,10.69,9.49,10.11,9.55,7134335.0,2014-12-21,9.49,9.55,-38.0,,,12.65,,,5.81,,,-24.0,,,0.06958541309892018,,0.18399627993085488,,-2.0,,-38.0,,5.93,300383,46,21.047120418848152,100.3717472118959,,11.14,19.0,78.48,-35.0,33.1
56,2.423127232283905,56.19,49.94,0.7429790932448184,11.14,19,17,19,19,2015-03-01,12.05,11.14,11.59,11.12,10914567.0,2015-03-01,11.14,11.12,-10.0,-38.0,,12.19,12.65,,8.2,5.81,,-2.0,-24.0,,0.1569474148658047,0.06958541309892018,0.45894298927079535,0.18399627993085488,0.0,-2.0,-10.0,-38.0,9.49,300383,56,349.1007194244604,21.047120418848152,100.3717472118959,29.28,-35.0,42.12,13.0,22.7
75,1.9822259935531616,78.48,67.84,0.6787502663363438,29.28,-35,-11,-1,-35,2015-10-25,41.62,37.73,38.98,37.18,111739995.0,2015-10-25,37.73,37.18,19.0,-10.0,-38.0,56.19,12.19,12.65,11.14,8.2,5.81,17.0,-2.0,-24.0,0.7429790932448184,0.1569474148658047,2.423127232283905,0.45894298927079535,19.0,0.0,19.0,-10.0,11.14,300383,75,82.46369015599785,349.1007194244604,21.047120418848152,33.1,13.0,35.66,-22.0,23.9
110,0.41124974584578433,42.12,40.18,0.1300796995162876,33.1,13,7,-1,13,2016-07-03,38.44,36.79,34.58,37.08,66998837.0,2016-07-03,36.79,37.08,-35.0,19.0,-10.0,78.48,56.19,12.19,29.28,11.14,8.2,-11.0,17.0,-2.0,0.6787502663363438,0.7429790932448184,1.9822259935531616,2.423127232283905,-1.0,19.0,-35.0,19.0,37.73,300383,110,8.360302049622437,82.46369015599785,349.1007194244604,22.7,-22.0,26.75,4.0,
123,0.5120833330306471,35.66,34.54,0.14737295727044697,22.7,-22,-14,-22,-22,2016-10-02,35.08,33.31,34.75,33.25,22198356.0,2016-10-02,33.31,33.25,13.0,-35.0,19.0,42.12,78.48,56.19,33.1,29.28,11.14,7.0,-11.0,17.0,0.1300796995162876,0.6787502663363438,0.41124974584578433,1.9822259935531616,-1.0,-1.0,13.0,-35.0,36.79,300383,123,3.879699248120305,8.360302049622437,82.46369015599785,23.9,4.0,,,
145,0.20742352138217646,26.75,25.49,0.0883200250675343,23.9,4,4,-4,4,2017-03-12,26.64,25.38,25.6,25.41,58432801.0,2017-03-12,25.38,25.41,-22.0,13.0,-35.0,35.66,42.12,78.48,22.7,33.1,29.28,-14.0,7.0,-11.0,0.14737295727044697,0.1300796995162876,0.5120833330306471,0.41124974584578433,-22.0,-1.0,-22.0,13.0,33.31,300383,145,0.31483667847302943,3.879699248120305,8.360302049622437,,,,,
0,0.7333875475419157,133.1,110.0,0.21918777605750134,13.54,-46,-42,-8,-46,2016-01-03,14.79,13.54,13.54,14.79,3500.0,2016-01-03,13.54,14.79,,,,,,,,,,,,,,,,,,,,,,300491,0,643.7457741717377,,,73.6,6.0,83.3,-12.0,
46,0.21613441874195338,133.2,106.0,0.08970681113814506,73.6,6,0,6,6,2016-12-04,133.2,106.0,130.44,106.0,25900002.0,2016-12-04,106.0,106.0,-46.0,,,133.1,,,13.54,,,-42.0,,,0.21918777605750134,,0.7333875475419157,,-8.0,,-46.0,,13.54,300491,46,0.0,643.7457741717377,,63.0,-12.0,,,
52,0.6024849932260021,83.3,75.27,0.16922122253115976,63.0,-12,-6,-12,-12,2017-01-15,83.3,76.91,76.13,75.27,15007243.0,2017-01-15,76.91,75.27,6.0,-46.0,,133.2,133.1,,73.6,13.54,,0.0,-42.0,,0.08970681113814506,0.21918777605750134,0.21613441874195338,0.7333875475419157,6.0,-8.0,6.0,-46.0,106.0,300491,52,0.0,0.0,643.7457741717377,,,,,
0,1.3804216042180961,92.39,76.91,0.44916956099766286,13.01,-47,-25,-13,-47,2015-05-17,13.01,13.01,10.82,11.81,4101.0,2015-05-17,13.01,11.81,,,,,,,,,,,,,,,,,,,,,,300457,0,551.2277730736663,,,63.6,11.0,74.89,-27.0,65.5
47,0.6742453708930367,83.7,77.4,0.22701814291796946,63.6,11,7,11,11,2016-04-17,73.68,70.31,72.65,68.92,7261556.0,2016-04-17,70.31,68.92,-47.0,,,92.39,,,13.01,,,-25.0,,,0.44916956099766286,,1.3804216042180961,,-13.0,,-47.0,,13.01,300457,47,12.304120719674994,551.2277730736663,,59.54,-27.0,69.96,5.0,
58,0.5503062408019253,74.89,69.31,0.19537359096643192,59.54,-27,-13,-9,-27,2016-08-14,66.36,62.79,63.91,63.0,5611699.0,2016-08-14,62.79,63.0,11.0,-47.0,,83.7,92.39,,63.6,13.01,,7.0,-25.0,,0.22701814291796946,0.44916956099766286,0.6742453708930367,1.3804216042180961,11.0,-13.0,11.0,-47.0,70.31,300457,58,10.015873015873012,12.304120719674994,551.2277730736663,65.5,5.0,,,
85,0.16951145859948352,69.96,67.2,0.05254062338956149,65.5,5,5,5,5,2017-03-05,69.81,67.2,66.11,67.2,5326348.0,2017-03-05,67.2,67.2,-27.0,11.0,-47.0,74.89,83.7,92.39,59.54,63.6,13.01,-13.0,7.0,-25.0,0.19537359096643192,0.22701814291796946,0.5503062408019253,0.6742453708930367,-9.0,11.0,-27.0,11.0,62.79,300457,85,0.0,10.015873015873012,12.304120719674994,,,,,
0,1.3336091513102517,71.95,64.43,0.31674007118665665,15.39,-31,-21,-13,-31,2014-06-29,15.39,15.39,11.62,13.97,313367.0,2014-06-29,15.39,13.97,,,,,,,,,,,,,,,,,,,,,,300385,0,361.2025769506085,,,28.1,-17.0,52.15,11.0,24.96
53,1.382833144620197,52.34,46.3,0.3489891016726637,28.1,-17,-11,-13,-17,2015-07-12,34.29,29.9,34.29,25.2,11061949.0,2015-07-12,29.9,25.2,-31.0,,,71.95,,,15.39,,,-21.0,,,0.31674007118665665,,1.3336091513102517,,-13.0,,-31.0,,15.39,300385,53,83.73015873015872,361.2025769506085,,31.6,11.0,37.34,-12.0,28.81
70,0.6371778608579313,52.15,46.72,0.20584530167050544,31.6,11,7,9,11,2015-11-08,47.37,44.5,41.8,42.2,17945298.0,2015-11-08,44.5,42.2,-17.0,-31.0,,52.34,71.95,,28.1,15.39,,-11.0,-21.0,,0.3489891016726637,0.31674007118665665,1.382833144620197,1.3336091513102517,-13.0,-13.0,-17.0,-31.0,29.9,300385,70,10.710900473933638,83.73015873015872,361.2025769506085,24.96,-12.0,42.88,33.0,34.62
81,0.8210526458177453,37.34,34.98,0.2816259039019301,24.96,-12,-4,-12,-12,2016-01-24,35.44,31.54,32.57,32.51,8026687.0,2016-01-24,31.54,32.51,11.0,-17.0,-31.0,52.15,52.34,71.95,31.6,28.1,15.39,7.0,-11.0,-21.0,0.20584530167050544,0.3489891016726637,0.6371778608579313,1.382833144620197,9.0,-13.0,11.0,-17.0,44.5,300385,81,7.597662257766835,10.710900473933638,83.73015873015872,28.81,33.0,40.48,-15.0,
93,0.4804297994040365,42.88,40.84,0.12404184322088957,28.81,33,25,11,33,2016-04-24,35.49,31.46,35.49,31.9,8617557.0,2016-04-24,31.46,31.9,-12.0,11.0,-17.0,37.34,52.15,52.34,24.96,31.6,28.1,-4.0,7.0,-11.0,0.2816259039019301,0.20584530167050544,0.8210526458177453,0.6371778608579313,-12.0,9.0,-12.0,11.0,31.54,300385,93,28.025078369905977,7.597662257766835,10.710900473933638,34.62,-15.0,,,
126,0.2529245676527913,40.48,38.55,0.07046539155871988,34.62,-15,-11,5,-15,2016-12-25,37.35,36.0,36.3,36.03,4252738.0,2016-12-25,36.0,36.03,33.0,-12.0,11.0,42.88,37.34,52.15,28.81,24.96,31.6,25.0,-4.0,7.0,0.12404184322088957,0.2816259039019301,0.4804297994040365,0.8210526458177453,11.0,-12.0,33.0,-12.0,31.46,300385,126,6.994171523730208,28.025078369905977,7.597662257766835,,,,,
