gpid,maxang,maxh,maxc,ang,minl,len,lenmcd,lendif,postrix,startdate,starth,startl,starto,startc,startv,lastdate,lastl,lastc,len1,len2,len3,maxh1,maxh2,maxh3,minl1,minl2,minl3,prlenmcd1,prlenmcd2,prlenmcd3,prang1,prang2,maxang1,maxang2,prlendif1,prlendif2,postrix1,postrix2,startl1,sn,refid,rat,prrat1,prrat2,fuminl1,fulen1,fumaxh2,fulen2,fuminl2
0,4.5800205853976745,116.14,87.41,1.5941333628770027,18.61,-31,-31,-31,-31,2015-03-22,18.61,18.61,15.49,16.91,11500.0,2015-03-22,18.61,16.91,,,,,,,,,,,,,,,,,,,,,,300430,0,416.91306918982843,,,46.07,11.0,57.89,-11.0,43.6
31,1.8026688438650518,76.22,61.39,0.6134175221865142,46.07,11,11,5,-11,2015-10-25,51.59,46.89,51.13,44.64,11838233.0,2015-10-25,46.89,44.64,-31.0,,,116.14,,,18.61,,,-31.0,,,1.5941333628770027,,4.5800205853976745,,-31.0,,-31.0,,18.61,300430,31,37.52240143369177,416.91306918982843,,39.0,-11.0,52.6,5.0,42.81
42,1.591685107938341,57.89,50.5,0.49355580600159443,39.0,-11,-11,-3,-3,2016-01-10,57.89,45.78,57.87,45.9,4377309.0,2016-01-10,45.78,45.9,11.0,-31.0,,76.22,116.14,,46.07,18.61,,11.0,-31.0,,0.6134175221865142,1.5941333628770027,1.8026688438650518,4.5800205853976745,5.0,-31.0,-11.0,-31.0,46.89,300430,42,10.02178649237473,37.52240143369177,416.91306918982843,43.6,5.0,46.64,-3.0,43.96
53,0.5591959722108704,52.6,50.62,0.20113468005944277,43.6,5,5,-5,-3,2016-07-03,50.7,48.7,45.1,47.75,14064473.0,2016-07-03,48.7,47.75,-11.0,11.0,-31.0,57.89,76.22,116.14,39.0,46.07,18.61,-11.0,11.0,-31.0,0.49355580600159443,0.6134175221865142,1.591685107938341,1.8026688438650518,-3.0,5.0,-3.0,-11.0,45.78,300430,53,6.010471204188472,10.02178649237473,37.52240143369177,42.81,-3.0,56.6,15.0,39.7
58,0.1813335360790863,46.64,45.08,0.05779473621633008,42.81,-3,-3,-3,3,2016-08-07,43.99,43.29,43.59,43.26,3302283.0,2016-08-07,43.29,43.26,5.0,-11.0,11.0,52.6,57.89,76.22,43.6,39.0,46.07,5.0,-11.0,11.0,0.20113468005944277,0.49355580600159443,0.5591959722108704,1.591685107938341,-5.0,-3.0,-3.0,-3.0,48.7,300430,58,4.207119741100329,6.010471204188472,10.02178649237473,43.96,15.0,50.0,-12.0,44.12
61,0.6852126887691721,56.6,54.59,0.22397615370861515,43.96,15,15,1,15,2016-08-28,49.85,45.93,46.02,45.93,7686961.0,2016-08-28,45.93,45.93,-3.0,5.0,-11.0,46.64,52.6,57.89,42.81,43.6,39.0,-3.0,5.0,-11.0,0.05779473621633008,0.20113468005944277,0.1813335360790863,0.5591959722108704,-3.0,-5.0,3.0,-3.0,43.29,300430,61,18.854779011539314,4.207119741100329,6.010471204188472,39.7,-12.0,51.4,4.0,
76,0.9448580224868014,50.0,48.89,0.2778441728706841,39.7,-12,-12,-4,-4,2016-12-18,49.88,47.0,49.88,45.86,4168339.0,2016-12-18,47.0,45.86,15.0,-3.0,5.0,56.6,46.64,52.6,43.96,42.81,43.6,15.0,-3.0,5.0,0.22397615370861515,0.05779473621633008,0.6852126887691721,0.1813335360790863,1.0,-3.0,15.0,3.0,45.93,300430,76,6.607064980375066,18.854779011539314,4.207119741100329,44.12,4.0,,,
88,0.5517899201914337,51.4,47.0,0.2191874276053324,44.12,4,4,-4,-4,2017-03-12,44.96,44.12,43.55,44.36,4295721.0,2017-03-12,44.12,44.36,-12.0,15.0,-3.0,50.0,56.6,46.64,39.7,43.96,42.81,-12.0,15.0,-3.0,0.2778441728706841,0.22397615370861515,0.9448580224868014,0.6852126887691721,-4.0,1.0,-4.0,15.0,47.0,300430,88,5.951307484220014,6.607064980375066,18.854779011539314,,,,,
0,0.3708995943433382,14.6,13.59,0.12813451085036884,5.51,-7,-7,-5,-41,2014-01-05,6.2,6.03,6.18,6.09,2652401.0,2014-01-05,6.03,6.09,,,,,,,,,,,,,,,,,,,,,,300126,0,123.15270935960592,,,12.03,-6.0,45.75,7.0,11.93
43,0.15898813184726257,16.23,13.59,0.0490972820800354,12.03,-6,-6,6,-2,2014-11-16,14.1,12.56,13.94,12.76,27077032.0,2014-11-16,12.56,12.76,-7.0,,,14.6,,,5.51,,,-7.0,,,0.12813451085036884,,0.3708995943433382,,-5.0,,-41.0,,6.03,300126,43,6.50470219435737,123.15270935960592,,23.23,7.0,29.47,-16.0,17.2
49,1.9526039770219774,45.75,38.61,0.7418228913747765,23.23,7,7,7,5,2015-05-24,25.99,25.99,17.73,17.73,648458.0,2015-05-24,25.99,17.73,-6.0,-7.0,,16.23,14.6,,12.03,5.51,,-6.0,-7.0,,0.0490972820800354,0.12813451085036884,0.15898813184726257,0.3708995943433382,6.0,-5.0,-2.0,-41.0,12.56,300126,49,117.76649746192894,6.50470219435737,123.15270935960592,11.93,-16.0,22.85,10.0,9.41
56,1.4454513522808177,29.47,24.1,0.39953092503359827,11.93,-16,-16,0,-12,2015-07-12,25.0,20.91,24.98,20.91,18003045.0,2015-07-12,20.91,20.91,7.0,-6.0,-7.0,45.75,16.23,14.6,23.23,12.03,5.51,7.0,-6.0,-7.0,0.7418228913747765,0.0490972820800354,1.9526039770219774,0.15898813184726257,7.0,6.0,5.0,-2.0,25.99,300126,56,15.255858440937352,117.76649746192894,6.50470219435737,17.2,10.0,17.66,-11.0,9.52
72,0.5273958326242145,22.85,19.98,0.13613501596293331,17.2,10,10,-6,2,2015-11-01,19.28,17.2,17.08,17.46,126917937.0,2015-11-01,17.2,17.46,-16.0,7.0,-6.0,29.47,45.75,16.23,11.93,23.23,12.03,-16.0,7.0,-6.0,0.39953092503359827,0.7418228913747765,1.4454513522808177,1.9526039770219774,0.0,7.0,-12.0,5.0,20.91,300126,72,14.432989690721643,15.255858440937352,117.76649746192894,9.41,-11.0,13.51,18.0,9.55
82,0.5169243307152906,17.66,14.11,0.14864178693259017,9.41,-11,-11,-11,-7,2016-01-10,17.66,12.79,17.56,14.11,33167867.0,2016-01-10,12.79,14.11,10.0,-16.0,7.0,22.85,29.47,45.75,17.2,11.93,23.23,10.0,-16.0,7.0,0.13613501596293331,0.39953092503359827,0.5273958326242145,1.4454513522808177,-6.0,0.0,2.0,-12.0,17.2,300126,82,0.0,14.432989690721643,15.255858440937352,9.52,18.0,11.18,-4.0,9.83
93,0.25216304824013336,13.51,12.4,0.07281006542084824,9.52,18,18,-18,10,2016-04-03,12.07,11.33,11.88,11.17,48721452.0,2016-04-03,11.33,11.17,-11.0,10.0,-16.0,17.66,22.85,29.47,9.41,17.2,11.93,-11.0,10.0,-16.0,0.14864178693259017,0.13613501596293331,0.5169243307152906,0.5273958326242145,-11.0,-6.0,-7.0,2.0,12.79,300126,93,11.011638316920337,0.0,14.432989690721643,9.55,-4.0,10.52,4.0,9.71
111,0.06959575666951345,11.18,10.16,0.019674310981564015,9.55,-4,-4,-4,4,2016-08-07,10.18,9.55,9.85,9.56,61471826.0,2016-08-07,9.55,9.56,18.0,-11.0,10.0,13.51,17.66,22.85,9.52,9.41,17.2,18.0,-11.0,10.0,0.07281006542084824,0.14864178693259017,0.25216304824013336,0.5169243307152906,-18.0,-11.0,10.0,-7.0,11.33,300126,111,6.2761506276150625,11.011638316920337,0.0,9.83,4.0,13.81,14.0,10.89
115,0.033388072699028104,10.52,10.28,0.013933806287078758,9.83,4,4,-4,4,2016-09-04,10.39,10.22,10.17,10.17,35243822.0,2016-09-04,10.22,10.17,-4.0,18.0,-11.0,11.18,13.51,17.66,9.55,9.52,9.41,-4.0,18.0,-11.0,0.019674310981564015,0.07281006542084824,0.06959575666951345,0.25216304824013336,-4.0,-18.0,4.0,10.0,9.55,300126,115,1.0816125860373615,6.2761506276150625,11.011638316920337,9.71,14.0,11.88,-6.0,11.1
119,0.1820211123383264,13.81,12.14,0.06021417407193185,9.71,14,14,0,16,2016-10-02,9.89,9.71,9.85,9.41,28980655.0,2016-10-02,9.71,9.41,4.0,-4.0,18.0,10.52,11.18,13.51,9.83,9.55,9.52,4.0,-4.0,18.0,0.013933806287078758,0.019674310981564015,0.033388072699028104,0.06959575666951345,-4.0,-4.0,4.0,4.0,10.22,300126,119,29.01168969181722,1.0816125860373615,6.2761506276150625,10.89,-6.0,11.94,3.0,10.44
135,0.04494097210360318,11.88,11.18,0.006737014005257796,10.89,-6,-6,6,2,2017-01-29,11.88,11.08,10.76,10.8,29181104.0,2017-01-29,11.08,10.8,14.0,4.0,-4.0,13.81,10.52,11.18,9.71,9.83,9.55,14.0,4.0,-4.0,0.06021417407193185,0.013933806287078758,0.1820211123383264,0.033388072699028104,0.0,-4.0,16.0,4.0,9.71,300126,135,3.5185185185184986,29.01168969181722,1.0816125860373615,11.1,3.0,11.28,-1.0,
141,0.019008338055830756,11.94,11.55,0.00920060032671101,11.1,3,3,3,-3,2017-03-12,11.85,11.43,11.19,11.51,42933495.0,2017-03-12,11.43,11.51,-6.0,14.0,4.0,11.88,13.81,10.52,10.89,9.71,9.83,-6.0,14.0,4.0,0.006737014005257796,0.06021417407193185,0.04494097210360318,0.1820211123383264,6.0,0.0,2.0,16.0,11.08,300126,141,0.3475238922675983,3.5185185185184986,29.01168969181722,10.44,-1.0,,,
144,0.05353481364283687,11.28,10.45,,10.44,-1,-1,1,-1,2017-04-02,11.28,10.44,11.2,10.45,16028392.0,2017-04-02,10.44,10.45,3.0,-6.0,14.0,11.94,11.88,13.81,11.1,10.89,9.71,3.0,-6.0,14.0,0.00920060032671101,0.006737014005257796,0.019008338055830756,0.04494097210360318,3.0,6.0,-3.0,2.0,11.43,300126,144,0.0,0.3475238922675983,3.5185185185184986,,,,,
0,0.28050261111789276,19.13,18.87,0.08170420897696651,11.54,-5,-5,-9,-41,2014-01-05,13.9,13.37,13.57,13.44,3558041.0,2014-01-05,13.37,13.44,,,,,,,,,,,,,,,,,,,,,,300177,0,40.40178571428572,,,13.3,-15.0,34.53,17.0,10.99
43,0.32522712853439095,18.21,17.34,0.10411580349049801,13.3,-15,-15,1,-9,2014-11-02,18.04,17.27,16.76,17.16,36466408.0,2014-11-02,17.27,17.16,-5.0,,,19.13,,,11.54,,,-5.0,,,0.08170420897696651,,0.28050261111789276,,-9.0,,-41.0,,13.37,300177,43,1.0489510489510412,40.40178571428572,,15.35,17.0,25.03,-16.0,15.3
58,0.8274099099434964,34.53,30.28,0.2156679058357574,15.35,17,17,13,11,2015-02-15,15.67,15.35,14.98,14.65,24479026.0,2015-02-15,15.35,14.65,-15.0,-5.0,,18.21,19.13,,13.3,11.54,,-15.0,-5.0,,0.10411580349049801,0.08170420897696651,0.32522712853439095,0.28050261111789276,1.0,-9.0,-9.0,-41.0,17.27,300177,58,106.68941979522187,1.0489510489510412,40.40178571428572,10.99,-16.0,22.47,12.0,11.59
75,1.1572624694869462,25.03,20.41,0.293888374047377,10.99,-16,-16,-10,-12,2015-06-28,25.03,20.41,23.87,20.41,58376902.0,2015-06-28,20.41,20.41,17.0,-15.0,-5.0,34.53,18.21,19.13,15.35,13.3,11.54,17.0,-15.0,-5.0,0.2156679058357574,0.10411580349049801,0.8274099099434964,0.32522712853439095,13.0,1.0,11.0,-9.0,15.35,300177,75,0.0,106.68941979522187,1.0489510489510412,15.3,12.0,19.57,-10.0,12.99
91,0.6043640111177118,22.47,19.34,0.15230292311311086,15.3,12,12,2,6,2015-10-18,15.98,15.3,14.48,14.98,80543220.0,2015-10-18,15.3,14.98,-16.0,17.0,-15.0,25.03,34.53,18.21,10.99,15.35,13.3,-16.0,17.0,-15.0,0.293888374047377,0.2156679058357574,1.1572624694869462,0.8274099099434964,-10.0,13.0,-12.0,11.0,20.41,300177,91,29.105473965287043,0.0,106.68941979522187,11.59,-10.0,16.64,7.0,11.84
103,0.5649714509605079,19.57,15.12,0.16148544144306726,11.59,-10,-10,-8,-4,2016-01-10,19.57,14.15,19.19,15.12,42691693.0,2016-01-10,14.15,15.12,12.0,-16.0,17.0,22.47,25.03,34.53,15.3,10.99,15.35,12.0,-16.0,17.0,0.15230292311311086,0.293888374047377,0.6043640111177118,1.1572624694869462,2.0,-10.0,6.0,-12.0,15.3,300177,103,0.0,29.105473965287043,0.0,12.99,7.0,13.43,-4.0,13.41
113,0.24441791601641882,16.64,14.79,0.07088644709719027,12.99,7,7,-7,-1,2016-03-27,15.77,14.49,14.64,14.79,113731179.0,2016-03-27,14.49,14.79,-10.0,12.0,-16.0,19.57,22.47,25.03,11.59,15.3,10.99,-10.0,12.0,-16.0,0.16148544144306726,0.15230292311311086,0.5649714509605079,0.6043640111177118,-8.0,2.0,-4.0,6.0,14.15,300177,113,0.0,0.0,29.105473965287043,11.84,-4.0,18.22,13.0,12.96
120,0.050636109400401974,13.43,12.52,0.01898119526187403,11.84,-4,-4,-4,4,2016-05-15,13.03,11.98,13.01,12.03,21860972.0,2016-05-15,11.98,12.03,7.0,-10.0,12.0,16.64,19.57,22.47,12.99,11.59,15.3,7.0,-10.0,12.0,0.07088644709719027,0.16148544144306726,0.24441791601641882,0.5649714509605079,-7.0,-8.0,-1.0,-4.0,14.49,300177,120,4.0731504571903665,0.0,0.0,13.41,13.0,16.08,-17.0,13.27
124,0.417154329912637,18.22,16.92,0.14156143762905044,13.41,13,13,5,13,2016-06-12,14.15,13.41,13.32,13.16,36650367.0,2016-06-12,13.41,13.16,-4.0,7.0,-10.0,13.43,16.64,19.57,11.84,12.99,11.59,-4.0,7.0,-10.0,0.01898119526187403,0.07088644709719027,0.050636109400401974,0.24441791601641882,-4.0,-7.0,4.0,-1.0,11.98,300177,124,28.57142857142858,4.0731504571903665,0.0,12.96,-17.0,15.29,-4.0,13.42
137,0.16709090299642296,16.08,15.29,0.04059463155974353,12.96,-17,-17,1,-11,2016-09-11,15.78,15.28,15.17,15.29,32825546.0,2016-09-11,15.28,15.29,13.0,-4.0,7.0,18.22,13.43,16.64,13.41,11.84,12.99,13.0,-4.0,7.0,0.14156143762905044,0.01898119526187403,0.417154329912637,0.050636109400401974,5.0,-4.0,13.0,4.0,13.41,300177,137,0.0,28.57142857142858,4.0731504571903665,13.27,-4.0,14.28,5.0,13.1
154,0.046269905153176055,15.29,14.61,0.02993393258087386,13.27,-4,-4,-6,-6,2017-01-15,15.29,14.66,14.4,14.61,102095206.0,2017-01-15,14.66,14.61,-17.0,13.0,-4.0,16.08,18.22,13.43,12.96,13.41,11.84,-17.0,13.0,-4.0,0.04059463155974353,0.14156143762905044,0.16709090299642296,0.417154329912637,1.0,5.0,-11.0,13.0,15.28,300177,154,0.0,0.0,28.57142857142858,13.42,5.0,13.84,-1.0,
160,0.020447785565785553,14.28,13.95,0.005079897944474893,13.42,5,5,-5,-5,2017-02-26,14.12,13.9,13.88,13.95,31568232.0,2017-02-26,13.9,13.95,-4.0,-17.0,13.0,15.29,16.08,18.22,13.27,12.96,13.41,-4.0,-17.0,13.0,0.02993393258087386,0.04059463155974353,0.046269905153176055,0.16709090299642296,-6.0,1.0,-6.0,-11.0,14.66,300177,160,0.0,0.0,0.0,13.1,-1.0,,,
165,0.014960457275981498,13.84,13.11,,13.1,-1,-1,-1,-1,2017-04-02,13.84,13.1,13.8,13.11,21253427.0,2017-04-02,13.1,13.11,5.0,-4.0,-17.0,14.28,15.29,16.08,13.42,13.27,12.96,5.0,-4.0,-17.0,0.005079897944474893,0.02993393258087386,0.020447785565785553,0.046269905153176055,-5.0,-6.0,-5.0,-6.0,13.9,300177,165,0.0,0.0,0.0,,,,,
0,0.31350305133102313,30.22,28.8,0.10675342377364944,21.54,-32,-32,-32,-32,2014-01-05,24.67,24.12,24.67,24.21,840745.0,2014-01-05,24.12,24.21,,,,,,,,,,,,,,,,,,,,,,300349,0,18.959107806691456,,,23.7,13.0,30.85,-11.0,29.82
32,0.7503225469830008,36.84,32.64,0.23919285044255215,23.7,13,13,5,-7,2014-08-17,24.19,23.7,23.94,23.74,5183819.0,2014-08-17,23.7,23.74,-32.0,,,30.22,,,21.54,,,-32.0,,,0.10675342377364944,,0.31350305133102313,,-32.0,,-32.0,,24.12,300349,32,37.48946925021062,18.959107806691456,,24.54,-11.0,59.94,14.0,22.98
45,0.5459470497124943,30.85,28.52,0.18268627200445967,24.54,-11,-11,11,-5,2014-12-21,30.85,27.66,29.36,28.32,7370078.0,2014-12-21,27.66,28.32,13.0,-32.0,,36.84,30.22,,23.7,21.54,,13.0,-32.0,,0.23919285044255215,0.10675342377364944,0.7503225469830008,0.31350305133102313,5.0,-32.0,-7.0,-32.0,23.7,300349,45,0.7062146892655274,37.48946925021062,18.959107806691456,29.82,14.0,39.17,-13.0,29.91
56,1.5309144568347173,59.94,54.85,0.48576641832793044,29.82,14,14,14,8,2015-03-08,32.34,29.82,29.44,29.84,25460888.0,2015-03-08,29.82,29.84,-11.0,13.0,-32.0,30.85,36.84,30.22,24.54,23.7,21.54,-11.0,13.0,-32.0,0.18268627200445967,0.23919285044255215,0.5459470497124943,0.7503225469830008,11.0,5.0,-5.0,-7.0,27.66,300349,56,83.81367292225201,0.7062146892655274,37.48946925021062,22.98,-13.0,35.74,3.0,25.4
70,2.6966534309178174,39.17,32.29,0.8282272715438516,22.98,-13,-13,-9,-11,2015-08-30,39.17,28.1,39.17,29.46,29744707.0,2015-08-30,28.1,29.46,14.0,-11.0,13.0,59.94,30.85,36.84,29.82,24.54,23.7,14.0,-11.0,13.0,0.48576641832793044,0.18268627200445967,1.5309144568347173,0.5459470497124943,14.0,11.0,8.0,-5.0,29.82,300349,70,9.606245756958586,83.81367292225201,0.7062146892655274,29.91,3.0,32.6,-7.0,27.4
83,0.09993741205777207,35.74,32.17,0.01052441766399892,29.91,3,3,-3,-3,2016-04-03,35.74,31.47,33.92,32.17,23818894.0,2016-04-03,31.47,32.17,-13.0,14.0,-11.0,39.17,59.94,30.85,22.98,29.82,24.54,-13.0,14.0,-11.0,0.8282272715438516,0.48576641832793044,2.6966534309178174,1.5309144568347173,-9.0,14.0,-11.0,8.0,28.1,300349,83,0.0,9.606245756958586,83.81367292225201,25.4,-7.0,44.0,11.0,30.21
86,0.22845293787091348,32.6,28.31,0.06195270909451559,25.4,-7,-7,-7,-7,2016-04-24,32.6,27.63,32.0,27.7,15583099.0,2016-04-24,27.63,27.7,3.0,-13.0,14.0,35.74,39.17,59.94,29.91,22.98,29.82,3.0,-13.0,14.0,0.01052441766399892,0.8282272715438516,0.09993741205777207,2.6966534309178174,-3.0,-9.0,-3.0,-11.0,31.47,300349,86,2.2021660649819585,0.0,9.606245756958586,27.4,11.0,38.4,-11.0,33.8
93,1.3287609832077312,44.0,40.01,0.5205776654696427,27.4,11,11,3,5,2016-06-12,28.65,27.6,28.0,28.16,6136433.0,2016-06-12,27.6,28.16,-7.0,3.0,-13.0,32.6,35.74,39.17,25.4,29.91,22.98,-7.0,3.0,-13.0,0.06195270909451559,0.01052441766399892,0.22845293787091348,0.09993741205777207,-7.0,-3.0,-7.0,-3.0,27.63,300349,93,42.08096590909089,2.2021660649819585,0.0,30.21,-11.0,39.81,6.0,29.04
104,0.3030447714109644,38.4,33.96,0.07813924285455273,30.21,-11,-11,11,-1,2016-08-28,34.11,32.51,34.0,32.65,11592702.0,2016-08-28,32.51,32.65,11.0,-7.0,3.0,44.0,32.6,35.74,27.4,25.4,29.91,11.0,-7.0,3.0,0.5205776654696427,0.06195270909451559,1.3287609832077312,0.22845293787091348,3.0,-7.0,5.0,-7.0,27.6,300349,104,4.012251148545176,42.08096590909089,2.2021660649819585,33.8,6.0,35.3,-11.0,31.37
115,0.20114250400954348,39.81,35.47,0.07955482639515271,33.8,6,6,6,0,2016-11-20,36.02,35.1,32.85,34.26,20844716.0,2016-11-20,35.1,34.26,-11.0,11.0,-7.0,38.4,44.0,32.6,30.21,27.4,25.4,-11.0,11.0,-7.0,0.07813924285455273,0.5205776654696427,0.3030447714109644,1.3287609832077312,11.0,3.0,-1.0,5.0,32.51,300349,115,3.5318155283128982,4.012251148545176,42.08096590909089,29.04,-11.0,35.0,3.0,
121,0.37123398235367266,35.3,32.17,0.10909703352412302,29.04,-11,-11,-5,-7,2017-01-01,35.3,31.28,33.2,31.83,18851372.0,2017-01-01,31.28,31.83,6.0,-11.0,11.0,39.81,38.4,44.0,33.8,30.21,27.4,6.0,-11.0,11.0,0.07955482639515271,0.07813924285455273,0.20114250400954348,0.3030447714109644,6.0,11.0,0.0,-1.0,35.1,300349,121,1.068174677976752,3.5318155283128982,4.012251148545176,31.37,3.0,,,
132,0.14839431587044005,35.0,32.74,0.07673348241617696,31.37,3,3,-3,-3,2017-03-19,33.33,31.37,30.98,31.13,10617901.0,2017-03-19,31.37,31.13,-11.0,6.0,-11.0,35.3,39.81,38.4,29.04,33.8,30.21,-11.0,6.0,-11.0,0.10909703352412302,0.07955482639515271,0.37123398235367266,0.20114250400954348,-5.0,6.0,-7.0,0.0,31.28,300349,132,5.17185994217797,1.068174677976752,3.5318155283128982,,,,,
0,0.5792577631481826,25.24,23.74,0.20226387366701903,15.35,-7,-7,-21,-41,2014-01-05,17.82,16.55,16.9,17.15,5752723.0,2014-01-05,16.55,17.15,,,,,,,,,,,,,,,,,,,,,,300038,0,38.425655976676374,,,22.44,1.0,26.09,-11.0,25.93
43,0.10507562158424655,27.44,25.09,0.05771128952977716,22.44,1,1,3,3,2014-11-16,23.77,22.44,23.54,22.69,14684348.0,2014-11-16,22.44,22.69,-7.0,,,25.24,,,15.35,,,-7.0,,,0.20226387366701903,,0.5792577631481826,,-21.0,,-41.0,,16.55,300038,43,10.57734684883207,38.425655976676374,,18.07,-11.0,73.77,11.0,18.06
46,0.5965693787138715,26.09,22.84,0.18868611360196164,18.07,-11,-11,7,-7,2014-12-07,26.09,22.45,26.04,22.72,21311687.0,2014-12-07,22.45,22.72,1.0,-7.0,,27.44,25.24,,22.44,15.35,,1.0,-7.0,,0.05771128952977716,0.20226387366701903,0.10507562158424655,0.5792577631481826,3.0,-21.0,3.0,-41.0,22.44,300038,46,0.5281690140845008,10.57734684883207,38.425655976676374,25.93,11.0,42.75,-12.0,30.28
57,2.693904891579236,73.77,59.42,0.9240128815279139,25.93,11,11,11,7,2015-02-22,27.03,25.93,24.36,25.45,11450183.0,2015-02-22,25.93,25.45,-11.0,1.0,-7.0,26.09,27.44,25.24,18.07,22.44,15.35,-11.0,1.0,-7.0,0.18868611360196164,0.05771128952977716,0.5965693787138715,0.10507562158424655,7.0,3.0,-7.0,3.0,22.45,300038,57,133.47740667976424,0.5281690140845008,10.57734684883207,18.06,-12.0,61.67,14.0,39.12
68,2.0187976314341403,42.75,32.86,0.4529764892913679,18.06,-12,-12,0,-8,2015-07-12,35.6,26.53,34.96,26.53,8717495.0,2015-07-12,26.53,26.53,11.0,-11.0,1.0,73.77,26.09,27.44,25.93,18.07,22.44,11.0,-11.0,1.0,0.9240128815279139,0.18868611360196164,2.693904891579236,0.5965693787138715,11.0,7.0,7.0,-7.0,25.93,300038,68,23.8597813795703,133.47740667976424,0.5281690140845008,30.28,14.0,49.5,-23.0,41.15
80,1.764941392423895,61.67,51.5,0.5388658951853352,30.28,14,14,6,6,2015-10-11,31.85,30.28,30.07,30.87,14370168.0,2015-10-11,30.28,30.87,-12.0,11.0,-11.0,42.75,73.77,26.09,18.06,25.93,18.07,-12.0,11.0,-11.0,0.4529764892913679,0.9240128815279139,2.0187976314341403,2.693904891579236,0.0,11.0,-8.0,7.0,26.53,300038,80,66.82863621639132,23.8597813795703,133.47740667976424,39.12,-23.0,46.73,3.0,
94,0.6576575434346419,49.5,45.61,0.13343880331539512,39.12,-23,-23,15,-15,2016-10-02,45.66,40.51,43.7,40.5,47508647.0,2016-10-02,40.51,40.5,14.0,-12.0,11.0,61.67,42.75,73.77,30.28,18.06,25.93,14.0,-12.0,11.0,0.5388658951853352,0.4529764892913679,1.764941392423895,2.0187976314341403,6.0,0.0,6.0,-8.0,30.28,300038,94,12.617283950617274,66.82863621639132,23.8597813795703,41.15,3.0,,,
117,0.12901651681449214,46.73,43.72,0.062275793760012646,41.15,3,3,3,-3,2017-03-19,46.73,43.87,45.1,43.15,51853345.0,2017-03-19,43.87,43.15,-23.0,14.0,-12.0,49.5,61.67,42.75,39.12,30.28,18.06,-23.0,14.0,-12.0,0.13343880331539512,0.5388658951853352,0.6576575434346419,1.764941392423895,15.0,6.0,-15.0,6.0,40.51,300038,117,1.3209733487833164,12.617283950617274,66.82863621639132,,,,,
0,0.18442337767486972,9.05,7.79,0.03936811539816919,3.53,-1,-1,-7,-37,2014-01-05,4.28,4.2,4.22,4.24,5299350.0,2014-01-05,4.2,4.24,,,,,,,,,,,,,,,,,,,,,,300175,0,83.72641509433963,,,6.46,-9.0,23.1,16.0,6.27
47,0.1335967748293443,8.35,7.24,0.04568390831140705,6.46,-9,-9,9,-5,2014-11-30,7.64,7.32,7.24,7.24,76876210.0,2014-11-30,7.32,7.24,-1.0,,,9.05,,,3.53,,,-1.0,,,0.03936811539816919,,0.18442337767486972,,-7.0,,-37.0,,4.2,300175,47,0.0,83.72641509433963,,8.23,16.0,16.82,-15.0,8.67
56,0.6195133728314312,23.1,19.17,0.1725130121231057,8.23,16,16,16,10,2015-02-01,8.6,8.23,8.08,7.87,118840033.0,2015-02-01,8.23,7.87,-9.0,-1.0,,8.35,9.05,,6.46,3.53,,-9.0,-1.0,,0.04568390831140705,0.03936811539816919,0.1335967748293443,0.18442337767486972,9.0,-7.0,-5.0,-37.0,7.32,300175,56,143.58322744599747,0.0,83.72641509433963,6.27,-15.0,15.09,14.0,6.89
72,0.8839056694527387,16.82,10.91,0.2470544332264532,6.27,-15,-15,-7,-15,2015-07-05,16.82,10.91,16.58,10.91,91685715.0,2015-07-05,10.91,10.91,16.0,-9.0,-1.0,23.1,8.35,9.05,8.23,6.46,3.53,16.0,-9.0,-1.0,0.1725130121231057,0.04568390831140705,0.6195133728314312,0.1335967748293443,16.0,9.0,10.0,-5.0,8.23,300175,72,0.0,143.58322744599747,0.0,8.67,14.0,10.15,-10.0,7.52
87,0.3777669658631949,15.09,12.62,0.11439014917960622,8.67,14,14,0,6,2015-10-18,9.2,8.67,8.09,8.52,103257633.0,2015-10-18,8.67,8.52,-15.0,16.0,-9.0,16.82,23.1,8.35,6.27,8.23,6.46,-15.0,16.0,-9.0,0.2470544332264532,0.1725130121231057,0.8839056694527387,0.6195133728314312,-7.0,16.0,-15.0,10.0,10.91,300175,87,48.12206572769953,0.0,143.58322744599747,6.89,-10.0,10.18,6.0,7.62
101,0.32955702565324235,10.15,9.09,0.10471572503410424,6.89,-10,-10,-8,-4,2016-01-24,10.15,8.9,8.79,9.09,38722635.0,2016-01-24,8.9,9.09,14.0,-15.0,16.0,15.09,16.82,23.1,8.67,6.27,8.23,14.0,-15.0,16.0,0.11439014917960622,0.2470544332264532,0.3777669658631949,0.8839056694527387,0.0,-7.0,6.0,-15.0,8.67,300175,101,0.0,48.12206572769953,0.0,7.52,6.0,8.07,-2.0,8.05
111,0.13559622213042688,10.18,9.48,0.04256549847230754,7.52,6,6,-6,-2,2016-04-10,9.5,8.69,8.47,8.77,62117127.0,2016-04-10,8.69,8.77,-10.0,14.0,-15.0,10.15,15.09,16.82,6.89,8.67,6.27,-10.0,14.0,-15.0,0.10471572503410424,0.11439014917960622,0.32955702565324235,0.3777669658631949,-8.0,0.0,-4.0,6.0,8.9,300175,111,8.095781071835816,0.0,48.12206572769953,7.62,-2.0,14.85,26.0,11.55
